"MSI / "/"Ноутбук Intel Core i5 9300H/16 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/DOS"/"66 490 ₽69 990 ₽ -5%
(75 663 сом)"
"Honor / "/"Ноутбук AMD Ryzen 5 3500U/8 ГБ/512 Гб/14''/1920x1080/AMD Radeon Vega 8/Windows"/"52 990 ₽
(60 300 сом)"
"Huawei / "/"Ноутбук AMD Ryzen 5 4500U/8 ГБ/512 Гб/14''/1920x1080/AMD Radeon RX Vega 6/Windows"/"56 990 ₽59 990 ₽ -5%
(64 852 сом)"
"Huawei / "/"Ноутбук AMD Ryzen 5 4500U/8 ГБ/512 Гб/15.6''/1920x1080/AMD Radeon RX Vega 6/Windows"/"56 990 ₽59 990 ₽ -5%
(64 852 сом)"
"Asus / "/"Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"/"52 191 ₽57 990 ₽ -10%
(59 391 сом)"
"Asus / "/"Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX350/Windows"/"62 991 ₽69 990 ₽ -10%
(71 681 сом)"
"Echips / "/"Ноутбук Intel Core i5 5257U/8 ГБ/256 Гб/15.6""/1920x1080/Intel HD Graphics 6000/Windows"/"43 009 ₽54 999 ₽ -21%
(48 942 сом)"
"Asus / "/"Ноутбук Intel Core i5 8265U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows"/"73 091 ₽84 990 ₽ -14%
(83 174 сом)"
"Huawei / "/"Ноутбук AMD Ryzen 5 3500U/16 ГБ/512 Гб/13""/2160x1440/AMD Radeon Vega 8/Windows"/"66 490 ₽69 990 ₽ -5%
(75 663 сом)"
"Asus / "/"Ноутбук Intel Core i3 10110U/8 ГБ/256 Гб/14''/1920x1080/Intel HD Graphics 520/Windows"/"43 191 ₽47 990 ₽ -10%
(49 149 сом)"
"MSI / "/"Ноутбук Intel Core i7 10870H/32 ГБ/1024 Гб/15.6""/1920 x 1080/NVIDIA GeForce RTX 3070 Max-Q/Windows"/"200 190 ₽219 990 ₽ -9%
(227 808 сом)"
"Asus / "/"Ноутбук Intel Core i7 10510U/16 ГБ/1024 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows"/"112 331 ₽136 990 ₽ -18%
(127 828 сом)"
"Huawei / "/"Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows"/"66 490 ₽69 990 ₽ -5%
(75 663 сом)"
"lenovo / "/"Ноутбук Intel Core i5 1035G1/8 ГБ/512 Гб/14''/Intel UHD Graphics/DOS"/"50 313 ₽55 290 ₽ -9%
(57 254 сом)"
"Asus / "/"Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"/"54 510 ₽57 990 ₽ -6%
(62 030 сом)"
"Echips / "/"Ноутбук Intel Core i5 5257U/8 ГБ/128 Гб/15.6""/1920 x 1080/Intel HD Graphics 6000/Windows"/"39 881 ₽50 999 ₽ -21%
(45 383 сом)"
"Huawei / "/"Ноутбук Intel Core i7 10510U/16 ГБ/1024 Гб/13.9''/3000x2000/NVIDIA GeForce MX250/Windows"/"123 490 ₽129 990 ₽ -5%
(140 526 сом)"
"MSI / "/"Ноутбук Intel Core i5 10300H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650Ti/Windows"/"79 040 ₽84 990 ₽ -7%
(89 944 сом)"
"Acer / "/"Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows"/"57 611 ₽66 990 ₽ -14%
(65 559 сом)"
"MSI / "/"Ноутбук Intel Core i7 10875H/16 ГБ/1024 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2080 Super Max-Q/Windows"/"191 391 ₽219 990 ₽ -13%
(217 795 сом)"
"MSI / "/"Ноутбук 512 Гб/17.3''/1920x1080/NVIDIA GeForce GTX 1660Ti/Windows"/"106 241 ₽124 990 ₽ -15%
(120 898 сом)"
"Asus / "/"Ноутбук Intel Core i7 8565U/16 ГБ/512 Гб/15.6''/1920x1080/Intel UHD Graphics 620/Windows"/"92 127 ₽104 690 ₽ -12%
(104 837 сом)"
"Asus / "/"Ноутбук 16 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows"/"84 541 ₽94 990 ₽ -11%
(96 204 сом)"
"MSI / "/"Ноутбук Intel Core i5 9300H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows"/"67 851 ₽77 990 ₽ -13%
(77 211 сом)"
"Asus / "/"Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics 620/Windows"/"73 911 ₽83 990 ₽ -12%
(84 107 сом)"
"lenovo / "/"Ноутбук Intel Core i7 10510U/16 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows"/"73 695 ₽88 790 ₽ -17%
(83 862 сом)"
"MSI / "/"Ноутбук Intel Core i7 9750H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650 Max-Q/Windows"/"76 491 ₽89 990 ₽ -15%
(87 043 сом)"
"lenovo / "/"Ноутбук Intel Core i5 1035G4/16 ГБ/1024 Гб/14''/1920 x 1080/Intel Iris Plus Graphics/Windows"/"88 340 ₽92 990 ₽ -5%
(100 527 сом)"
"lenovo / "/"Ноутбук Intel Core i5 9300H/8 ГБ/1000 Гб/128 Гб/17.3''/1920x1080/NVIDIA GeForce GTX 1650/DOS"/"76 851 ₽91 490 ₽ -16%
(87 453 сом)"
"lenovo / "/"Ноутбук Intel Core i5 9300HF/8 ГБ/256 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650/DOS"/"70 081 ₽81 490 ₽ -14%
(79 749 сом)"
"Asus / "/"Ноутбук Intel Core i7 1065G7/8 ГБ/512 Гб/13.3''/1920x1080/Intel Iris Plus Graphics/Windows"/"77 340 ₽84 990 ₽ -9%
(88 009 сом)"
"Acer / "/"Ноутбук Intel Core i7 10510U/8 ГБ/512 Гб/14''/1920x1080/NVIDIA GeForce MX250/Windows"/"68 791 ₽79 990 ₽ -14%
(78 281 сом)"
"Acer / "/"Ноутбук Intel Core i3 1005G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"/"50 692 ₽64 990 ₽ -22%
(57 685 сом)"
"MSI / "/"Ноутбук Intel Core i5 10300H/8 ГБ/512 Гб/17.3''/1920x1080/NVIDIA GeForce GTX 1650/Windows"/"78 840 ₽82 990 ₽ -5%
(89 716 сом)"
"Asus / "/"Ноутбук Intel Core i3 1005G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"/"55 171 ₽61 990 ₽ -11%
(62 782 сом)"
"MSI / "/"Ноутбук Intel Core i5 1135G7/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce MX450/Windows"/"78 080 ₽82 190 ₽ -5%
